Name:	DI-NEARP-n160-Q2k.dat				
288	389	437	0	R	
289	130	105	8	F	
289	130	131	24	L	
289	130	289	40	U	
289	242	241	8	F	
289	242	243	0	R	
289	242	289	40	U	
289	354	17	8	F	
289	354	289	40	U	
289	354	403	0	R	
290	12	94	8	F	
290	12	290	40	U	
290	12	422	24	L	
290	12	442	24	L	
290	51	290	40	U	
290	51	416	8	F	
290	89	290	40	U	
290	89	331	8	F	
290	89	413	24	L	
290	89	442	0	R	
290	151	152	24	L	
290	151	290	40	U	
290	151	341	8	F	
291	75	291	40	U	
291	75	339	8	F	
291	292	61	8	F	
291	292	291	40	U	
291	292	307	0	R	
291	300	291	40	U	
291	300	301	0	R	
291	300	303	8	F	
292	61	292	40	U	
292	61	401	24	L	
292	61	419	8	F	
292	291	75	8	F	
292	291	292	40	U	
292	291	300	24	L	
292	307	292	40	U	
292	307	303	0	R	
292	307	308	8	F	
293	324	293	40	U	
293	324	325	8	F	
293	324	363	24	L	
293	385	177	8	F	
293	385	178	24	L	
293	385	293	40	U	
294	8	47	8	F	
294	8	107	24	L	
294	8	294	40	U	
294	109	108	8	F	
294	109	120	24	L	
294	109	294	40	U	
294	109	295	0	R	
294	337	106	0	R	
294	337	294	40	U	
294	337	295	24	L	
294	337	366	8	F	
295	55	108	24	L	
295	55	295	40	U	
295	55	336	8	F	
295	55	435	0	R	
295	109	108	0	R	
295	109	120	8	F	
295	109	294	24	L	
295	109	295	40	U	
295	337	106	8	F	
295	337	294	0	R	
295	337	295	40	U	
295	337	366	24	L	
295	365	197	24	L	
295	365	295	40	U	
295	365	366	8	F	
296	271	5	24	L	
296	271	287	8	F	
296	271	296	40	U	
296	297	9	24	L	
296	297	15	8	F	
296	297	296	40	U	
296	304	9	0	R	
296	304	296	40	U	
296	304	384	8	F	
297	9	297	40	U	
297	9	304	24	L	
297	9	350	8	F	
297	15	5	0	R	
297	15	62	8	F	
297	15	297	40	U	
297	296	271	8	F	
297	296	297	40	U	
297	296	304	0	R	
298	299	34	0	R	
298	299	298	40	U	
298	299	322	8	F	
298	299	359	24	L	
298	362	117	0	R	
298	362	298	40	U	
298	362	356	8	F	
299	34	299	40	U	
299	298	299	40	U	
299	298	362	0	R	
299	322	221	24	L	
299	322	299	40	U	
299	322	321	0	R	
299	359	98	8	F	
299	359	299	40	U	
299	359	358	0	R	
300	291	75	8	F	
300	291	292	0	R	
300	291	300	40	U	
300	301	190	8	F	
300	301	300	40	U	
300	301	363	24	L	
300	303	300	40	U	
300	303	302	0	R	
300	303	307	8	F	
301	190	191	0	R	
301	190	301	40	U	
301	300	291	24	L	
301	300	301	40	U	
301	300	303	8	F	
301	363	301	40	U	
301	363	324	0	R	
301	363	325	8	F	
302	45	302	40	U	
302	45	325	8	F	
302	303	300	24	L	
302	303	302	40	U	
302	303	307	8	F	
302	370	239	8	F	
302	370	302	40	U	
302	370	439	24	L	
303	300	291	8	F	
303	300	301	24	L	
303	300	303	40	U	
303	302	45	8	F	
303	302	303	40	U	
303	302	370	24	L	
303	307	292	24	L	
303	307	303	40	U	
303	307	308	8	F	
304	9	297	0	R	
304	9	304	40	U	
304	9	350	8	F	
304	296	271	8	F	
304	296	297	24	L	
304	296	304	40	U	
304	384	35	24	L	
304	384	304	40	U	
304	384	350	8	F	
305	306	30	0	R	
305	306	120	24	L	
305	306	305	40	U	
305	306	338	8	F	
305	310	199	0	R	
305	310	305	40	U	
305	310	309	8	F	
305	340	305	40	U	
305	340	341	8	F	
305	340	383	24	L	
305	376	208	8	F	
305	376	305	40	U	
305	376	345	24	L	
306	30	306	40	U	
306	30	346	8	F	
306	120	109	8	F	
306	120	306	40	U	
306	305	306	40	U	
306	305	310	0	R	
306	305	340	8	F	
306	305	376	24	L	
306	338	47	24	L	
306	338	142	8	F	
306	338	306	40	U	
307	292	61	8	F	
307	292	291	24	L	
307	292	307	40	U	
307	303	300	0	R	
307	303	302	8	F	
307	303	307	40	U	
307	308	100	8	F	
307	308	307	40	U	
307	308	419	24	L	
308	100	60	0	R	
308	100	99	24	L	
308	100	269	8	F	
308	100	308	40	U	
308	307	292	0	R	
308	307	303	8	F	
308	307	308	40	U	
308	419	61	24	L	
308	419	259	8	F	
308	419	308	40	U	
308	419	445	0	R	
309	201	108	0	R	
309	201	123	24	L	
309	201	200	24	L	
309	201	309	40	U	
309	201	336	8	F	
309	310	199	24	L	
309	310	305	8	F	
309	310	309	40	U	
309	334	124	0	R	
309	334	309	40	U	
309	334	333	8	F	
310	199	108	8	F	
310	199	124	24	L	
310	199	310	40	U	
310	305	306	24	L	
310	305	310	40	U	
310	305	340	0	R	
310	305	376	8	F	
310	309	201	0	R	
310	309	310	40	U	
310	309	334	8	F	
311	111	110	24	L	
311	111	166	8	F	
311	111	311	40	U	
311	139	27	0	R	
311	139	255	8	F	
311	139	311	40	U	
311	315	161	24	L	
311	315	311	40	U	
311	315	314	8	F	
312	239	1	0	R	
312	239	312	40	U	
312	239	370	8	F	
312	355	113	8	F	
312	355	312	40	U	
312	355	319	24	L	
312	425	177	8	F	
312	425	312	40	U	
312	425	326	24	L	
313	106	107	8	F	
313	106	313	40	U	
313	106	337	0	R	
313	347	224	8	F	
313	347	249	24	L	
313	347	313	40	U	
313	366	313	40	U	
313	366	337	24	L	
313	366	365	8	F	
314	115	110	8	F	
314	115	116	24	L	
314	115	314	40	U	
314	144	41	8	F	
314	144	145	24	L	
314	144	314	40	U	
314	315	161	8	F	
314	315	311	24	L	
314	315	314	40	U	
315	161	136	0	R	
315	161	160	8	F	
315	161	315	40	U	
315	311	111	24	L	
315	311	139	8	F	
315	311	315	40	U	
315	314	115	0	R	
315	314	144	8	F	
315	314	315	40	U	
316	57	316	40	U	
316	170	19	8	F	
316	170	171	0	R	
316	170	316	40	U	
316	283	25	24	L	
316	283	147	8	F	
316	283	316	40	U	
317	28	125	0	R	
317	28	127	8	F	
317	28	317	40	U	
317	278	258	8	F	
317	278	279	24	L	
317	278	317	40	U	
317	318	18	24	L	
317	318	317	40	U	
317	318	412	8	F	
317	318	444	0	R	
318	18	318	40	U	
318	18	339	0	R	
318	18	401	8	F	
318	317	28	8	F	
318	317	278	0	R	
318	317	318	40	U	
318	412	275	0	R	
318	412	318	40	U	
318	444	65	8	F	
318	444	275	24	L	
318	444	318	40	U	
319	10	25	24	L	
319	10	114	8	F	
319	10	319	40	U	
319	168	167	24	L	
319	168	254	8	F	
319	168	319	40	U	
319	355	113	24	L	
319	355	312	8	F	
319	355	319	40	U	
320	59	320	40	U	
320	59	421	8	F	
320	206	5	24	L	
320	206	62	8	F	
320	206	320	40	U	
320	277	240	24	L	
320	277	276	8	F	
320	277	320	40	U	
320	286	11	24	L	
320	286	287	8	F	
320	286	320	40	U	
321	322	221	0	R	
321	322	299	8	F	
321	322	321	40	U	
322	221	222	8	F	
322	221	322	40	U	
322	299	34	24	L	
322	299	298	24	L	
322	299	322	40	U	
322	299	359	8	F	
322	321	322	40	U	
323	93	176	8	F	
323	93	323	40	U	
323	174	173	8	F	
323	174	212	0	R	
323	174	323	40	U	
323	175	95	8	F	
323	175	176	0	R	
323	175	323	40	U	
324	293	324	40	U	
324	293	385	24	L	
324	325	45	8	F	
324	325	178	0	R	
324	325	324	40	U	
324	325	363	24	L	
324	363	301	8	F	
324	363	324	40	U	
324	363	325	0	R	
325	45	302	8	F	
325	45	325	40	U	
325	178	177	24	L	
325	178	325	40	U	
325	178	385	8	F	
325	324	293	8	F	
325	324	325	40	U	
325	324	363	0	R	
325	363	301	8	F	
325	363	324	24	L	
325	363	325	40	U	
326	238	210	24	L	
326	238	237	8	F	
326	238	326	40	U	
326	425	177	8	F	
326	425	312	0	R	
326	425	326	40	U	
327	74	327	40	U	
327	74	330	8	F	
327	328	71	8	F	
327	328	76	0	R	
327	328	327	40	U	
327	400	27	0	R	
327	400	169	8	F	
327	400	327	40	U	
328	71	328	40	U	
328	71	377	0	R	
328	71	415	8	F	
328	76	328	40	U	
328	76	329	8	F	
328	327	74	24	L	
328	327	328	40	U	
328	327	400	8	F	
329	76	328	8	F	
329	76	329	40	U	
329	330	37	24	L	
329	330	74	0	R	
329	330	329	40	U	
329	330	431	8	F	
329	342	13	0	R	
329	342	329	40	U	
329	342	429	8	F	
330	37	330	40	U	
330	37	388	8	F	
330	74	327	8	F	
330	74	330	40	U	
330	329	76	24	L	
330	329	330	40	U	
330	329	342	8	F	
330	431	58	24	L	
330	431	169	8	F	
330	431	330	40	U	
331	89	290	8	F	
331	89	331	40	U	
331	89	413	0	R	
331	89	442	24	L	
331	250	42	8	F	
331	250	251	0	R	
331	250	331	40	U	
331	332	251	0	R	
331	332	260	8	F	
331	332	331	40	U	
332	251	250	0	R	
332	251	266	8	F	
332	251	332	40	U	
332	260	261	0	R	
332	260	332	40	U	
332	260	427	8	F	
332	331	89	8	F	
332	331	250	0	R	
332	331	332	40	U	
333	262	152	24	L	
333	262	154	8	F	
333	262	333	40	U	
333	334	124	24	L	
333	334	309	8	F	
333	334	333	40	U	
333	360	88	24	L	
333	360	129	8	F	
333	360	333	40	U	
334	124	123	24	L	
334	124	199	8	F	
334	124	334	40	U	
334	309	201	24	L	
334	309	310	8	F	
334	309	334	40	U	
334	333	262	8	F	
334	333	334	40	U	
334	333	360	0	R	
335	193	192	8	F	
335	193	335	40	U	
335	193	437	0	R	
335	267	78	24	L	
335	267	135	8	F	
335	267	335	40	U	
335	393	40	24	L	
335	393	335	40	U	
335	393	371	8	F	
336	55	108	0	R	
336	55	295	8	F	
336	55	336	40	U	
336	55	435	24	L	
336	201	108	24	L	
336	201	123	8	F	
336	201	200	0	R	
336	201	309	24	L	
336	201	336	40	U	
336	406	153	8	F	
336	406	200	24	L	
336	406	336	40	U	
336	406	435	0	R	
337	106	107	0	R	
337	106	313	8	F	
337	106	337	40	U	
337	294	8	24	L	
337	294	109	8	F	
337	294	337	40	U	
337	295	55	8	F	
337	295	109	24	L	
337	295	337	40	U	
337	295	365	0	R	
337	366	313	8	F	
337	366	337	40	U	
337	366	365	24	L	
338	47	8	24	L	
338	47	225	8	F	
338	47	338	40	U	
338	142	14	0	R	
338	142	143	8	F	
338	142	338	40	U	
338	306	30	24	L	
338	306	120	8	F	
338	306	305	24	L	
338	306	338	40	U	
339	18	318	24	L	
339	18	339	40	U	
339	18	401	8	F	
339	75	291	8	F	
339	75	339	40	U	
339	191	190	24	L	
339	191	339	40	U	
340	305	306	8	F	
340	305	310	24	L	
340	305	340	40	U	
340	305	376	0	R	
340	341	151	0	R	
340	341	340	40	U	
340	341	433	8	F	
340	383	207	8	F	
340	383	208	24	L	
340	383	340	40	U	
341	151	152	8	F	
341	151	290	24	L	
341	151	341	40	U	
341	340	305	24	L	
341	340	341	40	U	
341	340	383	8	F	
341	433	341	40	U	
342	13	342	40	U	
342	13	411	8	F	
342	329	76	0	R	
342	329	330	8	F	
342	329	342	40	U	
342	429	342	40	U	
342	429	377	8	F	
342	429	411	0	R	
343	203	202	8	F	
343	203	343	40	U	
343	228	96	0	R	
343	228	118	8	F	
343	228	153	24	L	
343	228	343	40	U	
343	372	202	24	L	
343	372	227	8	F	
343	372	343	40	U	
344	14	142	0	R	
344	14	344	40	U	
344	14	346	8	F	
344	143	87	0	R	
344	143	142	24	L	
344	143	180	8	F	
344	143	344	40	U	
344	345	344	40	U	
344	345	346	0	R	
344	345	376	8	F	
345	344	14	24	L	
345	344	143	8	F	
345	344	345	40	U	
345	346	14	0	R	
345	346	30	8	F	
345	346	345	40	U	
345	376	208	24	L	
345	376	305	8	F	
345	376	345	40	U	
346	14	142	8	F	
346	14	344	0	R	
346	14	346	40	U	
346	30	306	8	F	
346	30	346	40	U	
346	345	344	8	F	
346	345	346	40	U	
346	345	376	0	R	
347	224	98	8	F	
347	224	225	0	R	
347	224	347	40	U	
347	249	248	8	F	
347	249	347	40	U	
347	249	424	24	L	
347	313	106	24	L	
347	313	347	40	U	
347	313	366	8	F	
348	134	99	8	F	
348	134	135	24	L	
348	134	348	40	U	
348	192	193	0	R	
348	192	348	40	U	
348	192	361	24	L	
348	192	437	8	F	
348	349	230	8	F	
348	349	348	40	U	
348	349	361	0	R	
349	230	229	8	F	
349	230	349	40	U	
349	348	134	8	F	
349	348	192	24	L	
349	348	349	40	U	
349	361	192	0	R	
349	361	288	8	F	
349	361	349	40	U	
350	9	297	24	L	
350	9	304	8	F	
350	9	350	40	U	
350	172	101	24	L	
350	172	222	8	F	
350	172	350	40	U	
350	384	35	8	F	
350	384	304	24	L	
350	384	350	40	U	
351	44	16	24	L	
351	44	274	8	F	
351	44	351	40	U	
351	227	219	8	F	
351	227	226	0	R	
351	227	351	40	U	
351	227	372	24	L	
351	264	265	0	R	
351	264	274	8	F	
351	264	351	40	U	
352	16	43	8	F	
352	16	44	0	R	
352	16	352	40	U	
352	195	194	8	F	
352	195	352	40	U	
352	226	227	8	F	
352	226	352	40	U	
352	272	220	8	F	
352	272	273	0	R	
352	272	352	40	U	
353	17	31	8	F	
353	17	353	40	U	
353	17	354	0	R	
353	229	7	8	F	
353	229	230	24	L	
353	229	353	40	U	
353	231	104	8	F	
353	231	232	0	R	
353	231	353	40	U	
354	17	31	8	F	
354	17	353	24	L	
354	17	354	40	U	
354	289	130	8	F	
354	289	242	24	L	
354	289	354	40	U	
354	403	31	24	L	
354	403	241	8	F	
354	403	354	40	U	
355	113	114	24	L	
355	113	198	0	R	
355	113	355	40	U	
355	113	432	8	F	
355	312	239	8	F	
355	312	355	40	U	
355	312	425	24	L	
355	319	10	0	R	
355	319	168	8	F	
355	319	355	40	U	
356	180	143	8	F	
356	180	179	0	R	
356	180	356	40	U	
356	244	87	0	R	
356	244	218	8	F	
356	244	245	24	L	
356	244	356	40	U	
356	362	117	24	L	
356	362	298	8	F	
356	362	356	40	U	
357	358	73	24	L	
357	358	357	40	U	
357	358	359	8	F	
357	421	59	8	F	
357	421	240	24	L	
357	421	357	40	U	
357	446	79	24	L	
357	446	357	40	U	
357	446	448	8	F	
358	73	358	40	U	
358	357	358	40	U	
358	357	421	8	F	
358	357	446	24	L	
358	359	98	0	R	
358	359	299	8	F	
358	359	358	40	U	
359	98	97	24	L	
359	98	224	8	F	
359	98	359	40	U	
359	299	34	0	R	
359	299	298	0	R	
359	299	322	8	F	
359	299	359	40	U	
359	358	73	0	R	
359	358	357	8	F	
359	358	359	40	U	
360	88	200	8	F	
360	88	360	40	U	
360	129	123	8	F	
360	129	360	40	U	
360	333	262	8	F	
360	333	334	24	L	
360	333	360	40	U	
361	192	193	8	F	
361	192	348	0	R	
361	192	361	40	U	
361	192	437	24	L	
361	288	104	8	F	
361	288	232	24	L	
361	288	361	40	U	
361	288	389	0	R	
361	349	230	8	F	
361	349	348	24	L	
361	349	361	40	U	
362	117	97	8	F	
362	117	362	40	U	
362	117	438	24	L	
362	298	299	24	L	
362	298	362	40	U	
362	356	180	8	F	
362	356	244	24	L	
362	356	362	40	U	
363	301	190	8	F	
363	301	300	0	R	
363	301	363	40	U	
363	324	293	8	F	
363	324	325	24	L	
363	324	363	40	U	
363	325	45	24	L	
363	325	178	8	F	
363	325	324	0	R	
363	325	363	40	U	
364	21	257	8	F	
364	21	364	40	U	
365	197	196	0	R	
365	197	365	40	U	
365	197	423	8	F	
365	295	55	0	R	
365	295	109	8	F	
365	295	337	24	L	
365	295	365	40	U	
365	366	313	8	F	
365	366	337	0	R	
365	366	365	40	U	
366	313	106	0	R	
366	313	347	8	F	
366	313	366	40	U	
366	337	106	24	L	
366	337	294	8	F	
366	337	295	0	R	
366	337	366	40	U	
366	365	197	8	F	
366	365	295	24	L	
366	365	366	40	U	
367	214	213	8	F	
367	214	248	0	R	
367	214	367	40	U	
367	215	187	0	R	
367	215	367	40	U	
367	215	440	8	F	
367	424	196	8	F	
367	424	249	24	L	
367	424	367	40	U	
368	7	99	8	F	
368	7	229	24	L	
368	7	368	40	U	
368	369	23	8	F	
368	369	31	0	R	
368	369	368	40	U	
368	445	368	40	U	
368	445	391	0	R	
368	445	419	8	F	
369	23	369	40	U	
369	23	392	24	L	
369	23	434	8	F	
369	31	17	8	F	
369	31	369	40	U	
369	31	403	24	L	
369	368	7	8	F	
369	368	369	40	U	
369	368	445	0	R	
370	239	1	24	L	
370	239	312	8	F	
370	239	370	40	U	
370	302	45	24	L	
370	302	303	8	F	
370	302	370	40	U	
370	439	69	24	L	
370	439	216	8	F	
370	439	370	40	U	
371	158	40	8	F	
371	158	159	0	R	
371	158	371	40	U	
371	247	246	8	F	
371	247	268	0	R	
371	247	371	40	U	
371	253	53	24	L	
371	253	78	0	R	
371	253	252	8	F	
371	253	254	24	L	
371	253	371	40	U	
371	393	40	0	R	
371	393	335	8	F	
371	393	371	40	U	
372	202	66	0	R	
372	202	203	24	L	
372	202	372	40	U	
372	202	407	8	F	
372	227	219	24	L	
372	227	226	8	F	
372	227	351	0	R	
372	227	372	40	U	
372	343	203	0	R	
372	343	228	8	F	
372	343	372	40	U	
373	67	43	0	R	
373	67	373	40	U	
373	67	426	8	F	
373	194	140	8	F	
373	194	195	24	L	
373	194	373	40	U	
373	374	81	0	R	
373	374	373	40	U	
373	374	382	8	F	
374	81	374	40	U	
374	81	428	8	F	
374	373	67	24	L	
374	373	194	8	F	
374	373	374	40	U	
374	382	374	40	U	
374	382	381	0	R	
374	382	399	8	F	
375	119	118	24	L	
375	119	153	8	F	
375	119	375	40	U	
375	200	88	8	F	
375	200	201	24	L	
375	200	375	40	U	
375	200	406	24	L	
375	395	121	8	F	
375	395	281	0	R	
375	395	375	40	U	
376	208	207	24	L	
376	208	217	24	L	
376	208	376	40	U	
376	208	383	8	F	
376	305	306	0	R	
376	305	310	8	F	
376	305	340	24	L	
376	305	376	40	U	
376	345	344	8	F	
376	345	346	24	L	
376	345	376	40	U	
377	29	63	0	R	
377	29	94	8	F	
377	29	377	40	U	
377	71	328	24	L	
377	71	377	40	U	
377	71	415	8	F	
377	415	71	24	L	
377	415	163	8	F	
377	415	377	40	U	
377	429	342	8	F	
377	429	377	40	U	
377	429	411	24	L	
378	32	185	8	F	
378	32	378	40	U	
378	32	394	0	R	
378	48	49	24	L	
378	48	378	40	U	
378	48	434	8	F	
378	164	49	0	R	
378	164	378	40	U	
378	164	394	8	F	
379	256	2	8	F	
379	256	257	0	R	
379	256	379	40	U	
379	380	26	24	L	
379	380	276	8	F	
379	380	379	40	U	
379	405	257	24	L	
379	405	379	40	U	
379	405	404	8	F	
380	26	11	0	R	
380	26	380	40	U	
380	26	381	8	F	
380	276	2	0	R	
380	276	277	8	F	
380	276	380	40	U	
380	379	256	24	L	
380	379	380	40	U	
380	379	405	8	F	
381	26	11	8	F	
381	26	380	0	R	
381	26	381	40	U	
381	52	381	40	U	
381	52	404	24	L	
381	52	428	8	F	
381	382	374	24	L	
381	382	381	40	U	
381	382	399	8	F	
382	374	81	24	L	
382	374	373	8	F	
382	374	382	40	U	
382	381	26	24	L	
382	381	52	8	F	
382	381	382	40	U	
382	399	11	0	R	
382	399	287	8	F	
382	399	382	40	U	
383	207	22	0	R	
383	207	208	24	L	
383	207	217	8	F	
383	207	383	40	U	
383	208	207	0	R	
383	208	217	0	R	
383	208	376	8	F	
383	208	383	40	U	
383	340	305	0	R	
383	340	341	8	F	
383	340	383	40	U	
384	35	157	8	F	
384	35	384	40	U	
384	304	9	24	L	
384	304	296	8	F	
384	304	384	40	U	
384	350	9	0	R	
384	350	172	8	F	
384	350	384	40	U	
385	177	178	24	L	
385	177	385	40	U	
385	177	425	8	F	
385	178	177	0	R	
385	178	325	8	F	
385	178	385	40	U	
385	293	324	0	R	
385	293	385	40	U	
386	36	186	24	L	
386	36	386	40	U	
386	36	387	8	F	
386	68	133	24	L	
386	68	186	8	F	
386	68	386	40	U	
386	420	132	0	R	
386	420	266	8	F	
386	420	386	40	U	
386	430	386	40	U	
386	430	387	24	L	
386	430	427	8	F	
387	36	186	0	R	
387	36	386	8	F	
387	36	387	40	U	
387	388	37	24	L	
387	388	58	24	L	
387	388	70	8	F	
387	388	387	40	U	
387	430	386	0	R	
387	430	387	40	U	
387	430	427	8	F	
387	443	156	24	L	
387	443	169	8	F	
387	443	387	40	U	
388	37	330	8	F	
388	37	388	40	U	
388	58	388	40	U	
388	58	431	8	F	
388	70	388	40	U	
388	70	427	8	F	
388	387	36	24	L	
388	387	388	40	U	
388	387	430	24	L	
388	387	443	8	F	
389	223	40	8	F	
389	223	146	24	L	
389	223	389	40	U	
389	288	104	0	R	
389	288	232	8	F	
389	288	361	24	L	
389	288	389	40	U	
389	437	192	8	F	
389	437	193	24	L	
389	437	389	40	U	
390	38	39	0	R	
390	38	125	8	F	
390	38	390	40	U	
390	39	38	24	L	
390	39	390	40	U	
390	39	392	8	F	
390	391	279	0	R	
390	391	390	40	U	
390	391	392	24	L	
390	391	445	8	F	
391	279	259	24	L	
391	279	278	8	F	
391	279	391	40	U	
391	390	38	8	F	
391	390	39	0	R	
391	390	391	40	U	
391	392	23	8	F	
391	392	39	24	L	
391	392	391	40	U	
391	445	368	8	F	
391	445	391	40	U	
391	445	419	0	R	
392	23	369	0	R	
392	23	392	40	U	
392	23	434	8	F	
392	39	38	8	F	
392	39	390	24	L	
392	39	392	40	U	
392	391	279	8	F	
392	391	390	0	R	
392	391	392	40	U	
392	391	445	24	L	
393	40	158	0	R	
393	40	223	8	F	
393	40	393	40	U	
393	335	193	0	R	
393	335	267	8	F	
393	335	393	40	U	
393	371	158	24	L	
393	371	247	8	F	
393	371	253	0	R	
393	371	393	40	U	
394	32	185	0	R	
394	32	378	8	F	
394	32	394	40	U	
394	56	185	8	F	
394	56	394	40	U	
394	164	49	24	L	
394	164	378	8	F	
394	164	394	40	U	
394	182	181	8	F	
394	182	394	40	U	
395	121	122	8	F	
395	121	149	0	R	
395	121	150	0	R	
395	121	395	40	U	
395	281	118	0	R	
395	281	280	8	F	
395	281	395	40	U	
395	375	119	8	F	
395	375	200	0	R	
395	375	395	40	U	
396	149	121	0	R	
396	149	150	0	R	
396	149	396	40	U	
396	149	408	8	F	
396	150	121	8	F	
396	150	149	24	L	
396	150	165	0	R	
396	150	396	40	U	
396	166	111	8	F	
396	166	165	24	L	
396	166	396	40	U	
397	20	19	8	F	
397	20	397	40	U	
397	110	6	0	R	
397	110	111	24	L	
397	110	115	8	F	
397	110	397	40	U	
397	398	397	40	U	
397	398	407	8	F	
397	398	408	0	R	
398	397	20	8	F	
398	397	110	24	L	
398	397	398	40	U	
398	407	96	0	R	
398	407	202	8	F	
398	407	398	40	U	
398	408	149	8	F	
398	408	280	24	L	
398	408	398	40	U	
399	11	26	8	F	
399	11	286	24	L	
399	11	399	40	U	
399	287	85	24	L	
399	287	271	8	F	
399	287	286	0	R	
399	287	399	40	U	
399	382	374	8	F	
399	382	381	24	L	
399	382	399	40	U	
400	27	139	24	L	
400	27	155	8	F	
400	27	163	0	R	
400	27	400	40	U	
400	169	160	0	R	
400	169	400	40	U	
400	169	431	24	L	
400	169	443	8	F	
400	327	74	0	R	
400	327	328	8	F	
400	327	400	40	U	
401	18	318	0	R	
401	18	339	8	F	
401	18	401	40	U	
401	61	292	0	R	
401	61	401	40	U	
401	61	419	8	F	
401	258	259	8	F	
401	258	278	24	L	
401	258	401	40	U	
402	43	16	8	F	
402	43	67	0	R	
402	43	402	40	U	
402	270	187	8	F	
402	270	274	0	R	
402	270	402	40	U	
402	426	67	24	L	
402	426	213	0	R	
402	426	402	40	U	
402	426	447	8	F	
403	31	17	24	L	
403	31	369	8	F	
403	31	403	40	U	
403	241	242	8	F	
403	241	403	40	U	
403	241	417	24	L	
403	354	17	8	F	
403	354	289	24	L	
403	354	403	40	U	
404	52	381	8	F	
404	52	404	40	U	
404	52	428	24	L	
404	405	257	0	R	
404	405	379	8	F	
404	405	404	40	U	
404	447	404	40	U	
404	447	426	8	F	
404	447	428	0	R	
405	257	21	8	F	
405	257	256	24	L	
405	257	405	40	U	
405	379	256	0	R	
405	379	380	8	F	
405	379	405	40	U	
405	404	52	0	R	
405	404	405	40	U	
405	404	447	8	F	
406	153	119	24	L	
406	153	228	8	F	
406	153	406	40	U	
406	153	436	0	R	
406	200	88	8	F	
406	200	201	24	L	
406	200	375	0	R	
406	200	406	40	U	
406	336	55	24	L	
406	336	201	8	F	
406	336	406	40	U	
406	435	55	0	R	
406	435	406	40	U	
406	435	423	8	F	
406	435	436	24	L	
407	96	84	8	F	
407	96	228	24	L	
407	96	407	40	U	
407	202	66	24	L	
407	202	203	0	R	
407	202	372	8	F	
407	202	407	40	U	
407	398	397	8	F	
407	398	407	40	U	
407	398	408	24	L	
408	149	121	24	L	
408	149	150	24	L	
408	149	396	8	F	
408	149	408	40	U	
408	280	84	8	F	
408	280	281	0	R	
408	280	408	40	U	
408	398	397	24	L	
408	398	407	8	F	
408	398	408	40	U	
409	46	409	40	U	
409	184	112	24	L	
409	184	183	8	F	
409	184	409	40	U	
409	410	33	24	L	
409	410	104	8	F	
409	410	409	40	U	
410	33	146	8	F	
410	33	263	24	L	
410	33	410	40	U	
410	104	105	0	R	
410	104	231	8	F	
410	104	288	24	L	
410	104	410	40	U	
410	409	46	24	L	
410	409	184	8	F	
410	409	410	40	U	
411	13	342	8	F	
411	13	411	40	U	
411	261	80	24	L	
411	261	260	8	F	
411	261	411	40	U	
411	429	342	8	F	
411	429	377	0	R	
411	429	411	40	U	
412	275	128	8	F	
412	275	412	40	U	
412	275	444	0	R	
412	318	18	0	R	
412	318	317	8	F	
412	318	412	40	U	
412	318	444	24	L	
413	72	413	40	U	
413	89	290	0	R	
413	89	331	24	L	
413	89	413	40	U	
413	89	442	8	F	
414	198	113	8	F	
414	198	414	40	U	
414	204	205	8	F	
414	204	211	24	L	
414	204	414	40	U	
414	234	233	8	F	
414	234	414	40	U	
414	234	432	24	L	
415	71	328	8	F	
415	71	377	24	L	
415	71	415	40	U	
415	163	27	24	L	
415	163	154	8	F	
415	163	415	40	U	
415	377	29	8	F	
415	377	71	0	R	
415	377	415	40	U	
415	377	429	0	R	
416	51	290	8	F	
416	51	416	40	U	
417	92	417	40	U	
417	92	434	8	F	
417	241	242	24	L	
417	241	403	8	F	
417	241	417	40	U	
417	243	131	8	F	
417	243	242	0	R	
417	243	417	40	U	
418	90	418	40	U	
418	95	175	0	R	
418	95	176	8	F	
418	95	418	40	U	
418	185	32	24	L	
418	185	56	24	L	
418	185	91	8	F	
418	185	418	40	U	
419	61	292	24	L	
419	61	401	8	F	
419	61	419	40	U	
419	259	258	8	F	
419	259	279	0	R	
419	259	419	40	U	
419	308	100	24	L	
419	308	307	8	F	
419	308	419	40	U	
419	445	368	8	F	
419	445	391	24	L	
419	445	419	40	U	
420	132	133	8	F	
420	132	420	40	U	
420	266	237	0	R	
420	266	251	8	F	
420	266	420	40	U	
420	386	36	8	F	
420	386	68	24	L	
420	386	420	40	U	
420	386	430	0	R	
421	59	320	8	F	
421	59	421	40	U	
421	240	2	24	L	
421	240	277	8	F	
421	240	421	40	U	
421	357	358	8	F	
421	357	421	40	U	
421	357	446	0	R	
422	12	94	24	L	
422	12	290	8	F	
422	12	422	40	U	
422	12	442	0	R	
422	50	422	40	U	
422	94	12	0	R	
422	94	29	8	F	
422	94	422	40	U	
423	197	196	8	F	
423	197	365	0	R	
423	197	423	40	U	
423	435	55	24	L	
423	435	406	8	F	
423	435	423	40	U	
423	435	436	0	R	
423	441	423	40	U	
423	441	436	8	F	
423	441	440	0	R	
424	196	197	8	F	
424	196	424	40	U	
424	249	248	8	F	
424	249	347	0	R	
424	249	424	40	U	
424	367	214	8	F	
424	367	215	24	L	
424	367	424	40	U	
425	177	178	0	R	
425	177	385	8	F	
425	177	425	40	U	
425	312	239	24	L	
425	312	355	8	F	
425	312	425	40	U	
425	326	238	8	F	
